TRAJECTORY;ASTAGarageSquare_fellow_4;0.1;1809;;;;;;;
LINE;16.91;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.92;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.93;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.94;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.95;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.96;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.97;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.98;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.99;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.00;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.01;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.02;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.03;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.04;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.05;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.06;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.07;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.08;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.09;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.10;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.11;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.12;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.13;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.14;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.15;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.16;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.17;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.18;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.19;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.20;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.21;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.22;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.23;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.24;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.25;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.26;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.27;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.28;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.29;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.30;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.31;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.32;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.33;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.34;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.35;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.36;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.37;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.38;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.39;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.40;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.41;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.42;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.43;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.44;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.45;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.46;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.47;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.48;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.49;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.50;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.51;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.52;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.53;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.54;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.55;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.56;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.57;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.58;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.59;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.60;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.61;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.62;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.63;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.64;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.65;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.66;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.67;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.68;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.69;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.70;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.71;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.72;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.73;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.74;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.75;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.76;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.77;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.78;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.79;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.80;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.81;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.82;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.83;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.84;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.85;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.86;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.87;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.88;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.89;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.90;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.91;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.92;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.93;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.94;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.95;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.96;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.97;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.98;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;17.99;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.00;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.01;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.02;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.03;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.04;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.05;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.06;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.07;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
LINE;18.08;74.16;70.47;0.00; 0.36;  0.00;   0.00;    0.00;0;ENDLINE
ENDTRAJECTORY;;;;;;;;;;
